"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"533","G00200","SC Picenze cimitero dir. Petogna","","42.32435099999919","13.523329999999037","","","0","","",""
"534","G00210","SC uscita Petogna Picenze dir. SS17","","42.32963099999919","13.522269999999036","","","0","","",""
"535","G00220","SC entrata Petogna Picenze dir. Villa","","42.3298809999992","13.522299999999037","","","0","","",""
"536","G00230","Petogna Picenze lato chiesa","","42.3312009999992","13.524029999999039","","","0","","",""
"537","G00240","Petogna Picenze fronte chiesa","","42.3310509999992","13.52407999999904","","","0","","",""
"538","G00250","SC Villa Picenze lato Via Fonte Vecchia","","42.33254099999921","13.526059999999045","","","0","","",""
"539","G00260","SC Villa Picenze front Via Fonte Vecchia","","42.332430999999204","13.526129999999046","","","0","","",""
"540","G00270","SC Villa di Mezzo Picenze dir. SS17","","42.33220099999921","13.528929999999058","","","0","","",""
"541","G00280","SC Villa di Mezzo Picenze dir. San Marti","","42.332150999999214","13.528849999999057","","","0","","",""
"542","G00290","SC Villa di Mezzo Picenze fronte scuole","","42.33301099999921","13.530729999999062","","","0","","",""
"543","G00300","SC Villa di Mezzo Picenze lato scuole","","42.332850999999216","13.531019999999062","","","0","","",""
"544","G00310","SC Villa di Mezzo Picenze capolinea","","42.33276099999923","13.533709999999072","","","0","","",""
"545","G00320","Via della Stazione Fossa lato Cerro","","42.29916099999911","13.49549999999894","","","0","","",""
"546","G00330","Via della Stazione Fossa fronte Cerro","","42.29898099999911","13.494719999998935","","","0","","",""
"547","G00340","Via della Stazione fronte Fossa Osteria","","42.29833099999908","13.488759999998912","","","0","","",""
"548","G00350","Via della Stazione lato Fossa Osteria","","42.298430999999084","13.488569999998912","","","0","","",""
"549","G00360","Via M. delle Grotte front cimitero Fossa","","42.30101099999907","13.484619999998898","","","0","","",""
"550","G00365","Via M. delle Grotte incr. SP Fossa","","42.302334999999054","13.484745999998898","","","0","","",""
"551","G00370","Via M. delle Grotte lato cimitero Fossa","","42.30083099999906","13.4844999999989","","","0","","",""
"552","G00380","Via M.d. Grotte lato v della Plaia Fossa","","42.29880099999908","13.485529999998903","","","0","","",""
"553","G00390","Via M.d. Grotte fron v della Plaia Fossa","","42.29850099999908","13.4856799999989","","","0","","",""
"554","G00400","Fossa Paese Via Madonna delle Grotte cap","","42.29618099999907","13.486999999998906","","","0","","",""
"555","G00410","Via Monticchio Fossa lato Fossa Paese","","42.30301099999907","13.484709999998898","","","0","","",""
"556","G00420","Via Monticchio Fossa fronte Fossa Paese","","42.303250999999065","13.4846499999989","","","0","","",""
"557","G00430","piazza Monticchio Via Di Valle dir.","","42.31953099999899","13.464779999998823","","","0","","",""
"558","G00490","Via S.Nicola Monticchio direzione SP36","","42.31976099999898","13.462839999998815","","","0","","",""
"559","G00500","Via S.Nicola Monticchio direzione Ater","","42.31959099999897","13.462699999998815","","","0","","",""
"560","G00510","ATER MONTICCHIO","","42.31885099999898","13.460309999998806","","","0","","",""
"561","G00530","Via Di Valle dir. Cavalletto Monticchio","","42.31973099999899","13.464699999998825","","","0","","",""
"562","G00540","Via Di Valle fron via Platone Monticchio","","42.31803099999899","13.46342999999882","","","0","","",""
"563","G00550","Via Di Valle lato via Platone Monticchio","","42.31773099999897","13.463129999998817","","","0","","",""
"564","G00560","Via Puccini Cavalletto Ocre la. cimitero","","42.31280099999899","13.460359999998806","","","0","","",""
"565","G00570","Via Puccini Cavalletto Ocre fr. cimitero","","42.31264099999897","13.460169999998804","","","0","","",""
"566","G00580","s.p. 37 di cavalletto bar/Via Giacomo Pu","","42.30961099999897","13.4592799999988","","","0","","",""
"567","G00590","s.p. 37 di cavalletto bar/Via Giacomo Pu","","42.30946099999897","13.459159999998802","","","0","","",""
"568","G00600","Piazza Cavalletto Ocre fron slargo","","42.30660099999895","13.457799999998796","","","0","","",""
"569","G00610","Piazza Cavalletto Ocre lato slargo","","42.306460999998976","13.457659999998794","","","0","","",""
"570","G00620","Via Verdi lato Fontamara Cavalletto Ocre","","42.308850999998945","13.455649999998789","","","0","","",""
"571","G00630","Via Verdi fron Fontamara Cavalletto Ocre","","42.308830999998946","13.454799999998782","","","0","","",""
"572","G00640","Via Marsicana fron Via Fura Civita Bagno","","42.30790099999893","13.44677999999875","","","0","","",""
"573","G00650","Via Marsicana lato Via Fura Civita Bagno","","42.308130999998916","13.446729999998752","","","0","","",""
"574","G00660","Via Marsicana fronte chiesa Civita Bagno","","42.3091609999989","13.443449999998736","","","0","","",""
"575","G00670","Via Marsicana lato chiesa Civita Bagno","","42.3093409999989","13.443369999998735","","","0","","",""
"576","G00680","Civita Bagno Via Marsicana lat San Paolo","","42.311320999998884","13.438979999998718","","","0","","",""
"577","G00690","Civita Bagno Via Marsicana fr. San Paolo","","42.31133099999889","13.439249999998717","","","0","","",""
"578","G00700","Via Marsicana front Pizzone Civita Bagno","","42.31436099999886","13.433529999998695","","","0","","",""
"579","G00710","Via Marsicana lato Pizzone Civita Bagno","","42.31477099999886","13.43299999999869","","","0","","",""
"580","G00720","Via Marsicana inizio dir. Civita Bagno","","42.31627099999884","13.430769999998684","","","0","","",""
"581","G00730","Via Marsicana inizio dir. Mausonia","","42.31635099999885","13.430809999998683","","","0","","",""
"582","G00740","SR615 Sopra Rotonda lato Totani Irish","","42.33115099999871","13.403009999998558","","","0","","",""
"583","G00750","SR615 Sopra Rotonda fronte Totani Irish","","42.33070099999871","13.40337999999856","","","0","","",""
"584","G00760","SR615 bv. Cimitero - dir. L'Aquila","","42.32929099999873","13.405989999998573","","","0","","",""
"585","G00770","SR615  Pianola lato Via Dell' Allodola","","42.328830999998736","13.406209999998573","","","0","","",""
"586","G00780","SR615 Pianola lato Via San Giuseppe","","42.32610899999875","13.406505999998574","","","0","","",""
"587","G00790","SR615 Pianola fronte Via San Giuseppe","","42.325880999998745","13.406259999998575","","","0","","",""
"588","G00800","SR615 Pianola lato Via Giada","","42.324880999998726","13.405849999998571","","","0","","",""
"589","G00810","SR615 Pianola fronte Via Giada","","42.324880999998726","13.405649999998568","","","0","","",""
"590","G00820","PIANOLA PIAZZA SR615 dir. Roio","","42.323560999998726","13.403329999998558","","","0","","",""
"591","G00830","PIANOLA PIAZZA SR615 dir. L' Aquila","","42.323480999998736","13.403829999998564","","","0","","",""
"592","G00840","SR615 Pianola Via San Lorenzo dir. L' Aq","","42.324310999998715","13.400799999998547","","","0","","",""
"593","G00850","SR615 Pianola Via San Lorenzo dir. Roio","","42.324680999998705","13.400249999998545","","","0","","",""
"594","G00860","Via San Giuseppe Pianola lato Augelli","","42.32461099999875","13.40722999999858","","","0","","",""
"595","G00870","Via San Giuseppe Pianola fronte Augelli","","42.32420099999875","13.40750999999858","","","0","","",""
"596","G00880","Via San Giuseppe Pianola lato Paradosso","","42.321950999998755","13.40989999999859","","","0","","",""
"597","G00890","Via San Giuseppe Pianola front Paradosso","","42.321610999998754","13.409979999998587","","","0","","",""
"598","G00920","Via San Giuseppe Bagno direzione Pianola","","42.310660999998795","13.419809999998634","","","0","","",""
"599","G00930","Via San Giuseppe Bagno direzione Bagno","","42.310460999998796","13.419809999998634","","","0","","",""
"600","G00940","Via della Fonte Bagno fronte via Ripa","","42.30873099999881","13.421529999998643","","","0","","",""
"601","G00950","Via della Fonte Bagno lato via Ripa","","42.308730999998815","13.42120999999864","","","0","","",""
"602","G00960","SP35 Bagno Vigna la Valle lato B.Piccolo","","42.307880999998815","13.424559999998655","","","0","","",""
"603","G00970","SP35 Bagno Vigna la Valle lato B.Grande","","42.307160999998814","13.42385999999865","","","0","","",""
"604","G00980","SP35 Bagno lato v. della Fonte B.Piccolo","","42.30674099999883","13.426709999998664","","","0","","",""
"605","G00990","SP35 Bagno fron v. della Fonte B.Piccolo","","42.30660099999883","13.427359999998668","","","0","","",""
"606","G01000","cimitero Bagno fronte cimitero","","42.30616099999885","13.431079999998682","","","0","","",""
"607","G01010","cimitero Bagno lato cimitero","","42.30593099999885","13.431129999998682","","","0","","",""
"608","G01020","San Benedetto di Bagno dir. cimitero","","42.304140999998886","13.439129999998716","","","0","","",""
"609","G01030","San Benedetto di Bagno dir. Sant' Angelo","","42.304000999998884","13.439199999998717","","","0","","",""
"610","G01040","S.Angelo di Bagno front via del Cancello","","42.30335099999887","13.437729999998712","","","0","","",""
"611","G01050","S.Angelo di Bagno lato via del Cancello","","42.303220999998885","13.437779999998712","","","0","","",""
"612","G01060","S.Angelo di Bagno fronte via della Fonte","","42.30315099999887","13.4346999999987","","","0","","",""
"613","G01070","S.Angelo di Bagno lato via della Fonte","","42.30315099999886","13.434429999998699","","","0","","",""
"614","G01080","Vallesindola Bagno piazza dir. S.Angelo","","42.302770999998856","13.431659999998686","","","0","","",""
"615","G01090","Vallesindola Bagno piazza dir. Ripa","","42.302810999998854","13.431469999998683","","","0","","",""
"616","G01100","Vallesindola Bagno bivio dir. Ripa","","42.303580999998836","13.428359999998671","","","0","","",""
"617","G01110","Vallesindola Bagno bivio dir. S.Angelo","","42.30373099999883","13.42804999999867","","","0","","",""
"618","G01120","Ripa di Bagno dir. Vallesindola","","42.30475099999882","13.424459999998655","","","0","","",""
"619","G01130","Ripa di Bagno dir. Bagno grande","","42.30483099999882","13.424449999998652","","","0","","",""
"620","G01140","str. Com bagno grande entrata/fine Ripa","","42.305220999998795","13.42139999999864","","","0","","",""
"621","G01150","Via Ripa Bagno Grande lato v. degli Olmi","","42.3053009999988","13.421259999998641","","","0","","",""
"622","G01160","Bagno Grande piazza","","42.307210999998816","13.422179999998644","","","0","","",""
"623","G01190","SP35 Bagno Cominio fronte c.da Lilletta","","42.31086099999886","13.431129999998682","","","0","","",""
"624","G01200","SP35 Bagno Cominio lato c.da Lilletta","","42.311530999998844","13.431539999998684","","","0","","",""
"625","G01210","SP35 Bagno Cominio lato via La Costa","","42.313000999998856","13.432079999998685","","","0","","",""
"626","G01220","SP35 Bagno Cominio fronte via La Costa","","42.31328099999884","13.432109999998687","","","0","","",""
"627","G01230","Map Bagno lato Map","","42.30963099999885","13.431859999998688","","","0","","",""
"628","G01240","Map Bagno fronte Map","","42.30993099999885","13.431879999998687","","","0","","",""
"629","G01250","Via Rodolfo Volpe- Area Sport - Parco de","","42.32675099999898","13.463139999998816","","","0","","",""
"630","G01270","Via Rodolfo Volpe - Peppone lato ecare","","42.32921099999898","13.464859999998824","","","0","","",""
"631","G01290","Via Rodolfo Volpe fronte via O.Giuliani","","42.331250999998986","13.466179999998829","","","0","","",""
"632","G01350","Stazione Fossa Necropoli lato Map","","42.30603099999915","13.506679999998978","","","0","","",""
"633","G01360","MAP Fossa - Necropoli Vestina","","42.30666099999914","13.50697999999898","","","0","","",""
"634","G01380","Via Marsicana la Ponticello Civita Bagno","","42.31283099999889","13.436509999998707","","","0","","",""
"635","G01390","Via Marsicana fr Ponticello Civita Bagno","","42.31281099999888","13.436339999998705","","","0","","",""
"636","G01400","MAP Pianola Cimitero","","42.32655099999871","13.402049999998553","","","0","","",""
"637","G01410","Via Allodola Pianola front via S.Palanza","","42.32858099999872","13.403979999998564","","","0","","",""
"638","G01420","Via Allodola Pianola lato via S.Palanza","","42.32864099999872","13.403799999998563","","","0","","",""
"639","G01480","Stazione Fossa Necropoli fronte Map","","42.30617099999914","13.507726999998983","","","0","","",""
"640","G01490","SC Petogna Picenze lato bowling","","42.328080999999194","13.523399999999038","","","0","","",""
"641","G01500","SC Petogna Picenze fronte bowling","","42.328080999999194","13.52306999999904","","","0","","",""
"642","G01510","Via la Costa Cominio Bagno 1. fermata","","42.313260999998846","13.431259999998682","","","0","","",""
"643","G01520","Via la Costa Cominio Bagno 2. fermata","","42.311950999998835","13.428899999998675","","","0","","",""
"644","G01530","Ctr. Lilletta Cominio BagnoVia Aia Chiavella","","42.311050999998834","13.429649999998677","","","0","","",""
"645","G01540","Via Dell'Allodola 1 USCITA MAP","","42.32907099999873","13.40518999999857","","","0","","",""
"646","H00040","Via Roio Genzano lato Via Colle Mancino","","42.35112999999831","13.326499999998164","","","0","","",""
"647","H00050","Via Roio Genzano front Via Colle Mancino","","42.35105999999829","13.326229999998166","","","0","","",""
"648","H00060","Via Roio Genzano paese lato Via Meruci","","42.351459999998276","13.32250999999814","","","0","","",""
"649","H00070","Via Roio Genzano paese fronte Via Meruci","","42.351589999998275","13.322449999998142","","","0","","",""
"650","H00080","SS584 lato abitazioni Genzano bv. Roio","","42.35260999999829","13.322829999998143","","","0","","",""
"651","H00100","SS584 bv. Collefracido Sassa lato paese","","42.32248099999829","13.32287999999814","","","0","","",""
"652","H00105","SS584 bv. Collefracido Sassa front paese","","42.32291099999829","13.32264999999814","","","0","","",""
"653","H00110","Via fonte d. Piaggia la.cv26 Casavecchia","","42.31098099999833","13.330329999998185","","","0","","",""
"654","H00115","Via fonte d. Piaggia fr.cv26 Casavecchia","","42.31093099999833","13.330299999998182","","","0","","",""
"655","H00120","via dell'Aquila Casavecchia lat Farmacia","","42.30847099999834","13.330369999998183","","","0","","",""
"656","H00130","via delle Ville dir. Casavecchia Lucoli","","42.306180999998325","13.329509999998177","","","0","","",""
"657","H00135","via delle Ville da Casavecchia Lucoli","","42.30605099999833","13.329369999998178","","","0","","",""
"658","H00140","via Casavecchia bv.via ville Prata Lucol","","42.30285099999832","13.32813999999817","","","0","","",""
"659","H00150","via Casavecchia bv.via ville Prata Lucol","","42.30252099999831","13.32809999999817","","","0","","",""
"660","H00160","Via del querceto Peschiolo fr.e pizzeria","","42.29802099999829","13.327259999998164","","","0","","",""
"661","H00170","Prata Lucoli fronte civ3 Via Casavecchia","","42.29556099999833","13.330579999998182","","","0","","",""
"662","H00175","Prata Lucoli lato civ3 Via Casavecchia","","42.29557099999833","13.330509999998183","","","0","","",""
"663","H00180","Peschiolo Paese di Lucoli via del querceto","","42.297230999998305","13.326849999998162","","","0","","",""
"664","H00190","SANTA CROCE  di Lucoli lato via le croci","","42.303250999998255","13.317829999998112","","","0","","",""
"665","H00200","SANTA CROCE  di Lucoli front via le croci","","42.30344099999826","13.318109999998113","","","0","","",""
"666","H00210","SANTA CROCE  di Lucoli front via d. vigne","","42.30475099999827","13.319329999998121","","","0","","",""
"667","H00220","SANTA CROCE di Lucoli lato via d. vigne","","42.30487099999826","13.319529999998121","","","0","","",""
"668","H00230","Via Gatti Francolisco Lucoli lat.fontana","","42.308290999998256","13.320409999998127","","","0","","",""
"669","H00240","Via Gatti Francolisco Lucoli fro.fontana","","42.30828099999827","13.320569999998126","","","0","","",""
"670","H00250","SANATA MENNA Lucoli lat.largo del Mancino","","42.31041099999827","13.320899999998128","","","0","","",""
"671","H00260","SANATA MENNA Lucoli fro.largo del Mancino","","42.31042099999828","13.321039999998131","","","0","","",""
"672","H00270","via Santa Menna Lucoli Mulino civico 13","","42.31153099999827","13.320469999998128","","","0","","",""
"673","H00280","via Santa Menna Lucoli Mulino civico 10","","42.311590999998266","13.320519999998128","","","0","","",""
"674","H00290","Sant'Andrea Lucoli Via Tartaglione civ.3","","42.31416099999825","13.317859999998113","","","0","","",""
"675","H00295","via Santa Menna Lucoli lato campo sport.","","42.31299099999826","13.318849999998116","","","0","","",""
"676","H00300","Sant'Andrea Lucoli civ.8 Via Tartaglione","","42.31439099999826","13.317899999998113","","","0","","",""
"677","H00305","via Santa Menna Lucoli fron campo sport.","","42.31300099999825","13.319049999998118","","","0","","",""
"678","H00310","Via Tartaglione Sant'Andrea Lucoli cv.41","","42.31597999999826","13.316529999998103","","","0","","",""
"679","H00320","Via Tartaglione Sant'Andrea Lucoli cv.18","","42.316079999998244","13.316769999998105","","","0","","",""
"680","H00330","s.p.5 s.andrea uscita","","42.31759999999822","13.314929999998094","","","0","","",""
"681","H00340","Via Tartaglione Sant'Andrea Lucoli cv.46","","42.31775999999824","13.314949999998094","","","0","","",""
"682","H00350","Silvaplana Collemare fronte civ. 46","","42.32195999999818","13.306349999998044","","","0","","",""
"683","H00360","Silvaplana Collemare lato civ. 46","","42.32204999999818","13.306349999998044","","","0","","",""
"684","H00370","Silvaplana Collemare lato San Martino","","42.32284999999817","13.305049999998035","","","0","","",""
"685","H00380","Silvaplana Collemare fronte San Martino","","42.32311999999818","13.305189999998037","","","0","","",""
"686","H00390","Silvaplana piazza Collemare lato fontana","","42.32472999999816","13.30402999999803","","","0","","",""
"687","H00400","Silvaplana piazza Collemare fron fontana","","42.32472999999817","13.304199999998032","","","0","","",""
"688","H00410","SP Silvaplana lato sdrucciolo d. Croce","","42.325979999998204","13.306829999998046","","","0","","",""
"689","H00420","SP Silvaplana fronte sdrucciolo d. Croce","","42.32679999999818","13.306509999998044","","","0","","",""
"690","H00430","SP Silvaplana dir. Poggio S.M lato n. 18","","42.32882999999817","13.305369999998039","","","0","","",""
"691","H00440","SP Silvaplana dir. Collemare front n. 18","","42.32894999999817","13.304999999998035","","","0","","",""
"692","H00450","SP Silvaplana dir. Collemare San Martino","","42.32975999999815","13.302299999998022","","","0","","",""
"693","H00460","SP Silvaplana dir. Poggio Santa Maria","","42.32992999999814","13.302089999998019","","","0","","",""
"694","H00470","Silvaplana via Colle fron Nocella Po.S.M","","42.33060999999813","13.298229999997996","","","0","","",""
"695","H00480","Silvaplana via Colle lato Nocella Po.S.M","","42.33072999999813","13.298519999997998","","","0","","",""
"696","H00490","Silvaplana via Colle lato MAP Poggio S.M","","42.332609999998155","13.30204999999802","","","0","","",""
"697","H00500","Silvaplana via Colle fron MAP Poggio S.M","","42.33302999999816","13.302259999998022","","","0","","",""
"698","H00510","SP Silvaplana via Colle lato Valle Ricci","","42.33585999999815","13.302379999998022","","","0","","",""
"699","H00520","SP Silvaplana via Colle fron Valle Ricci","","42.33615999999815","13.302329999998022","","","0","","",""
"700","H00530","Via Poggio Santa Maria fronte civico 31","","42.344599999998096","13.29352999999797","","","0","","",""
"701","H00540","Via Poggio Santa Maria lato civico 31","","42.3446499999981","13.293259999997966","","","0","","",""
"702","H00550","Via Poggio Santa Maria lato via Caionari","","42.34569999999809","13.292409999997963","","","0","","",""
"703","H00560","Via Poggio Santa Maria fron via Caionari","","42.345809999998096","13.292559999997962","","","0","","",""
"704","H00570","Via Brecciasecca lato chiesa Collesassa","","42.34722999999808","13.290689999997952","","","0","","",""
"705","H00580","Via Brecciasecca front chiesa Collesassa","","42.34735999999807","13.290689999997952","","","0","","",""
"706","H00590","Via Brecciasecca fron esteti. Collesassa","","42.34684999999807","13.288329999997936","","","0","","",""
"707","H00600","Via Brecciasecca lato esteti. Collesassa","","42.34690999999807","13.288249999997934","","","0","","",""
"708","H00610","Via Brecciasecca fron via Del Rio Brecc.","","42.34535999999804","13.285479999997918","","","0","","",""
"709","H00620","Via Brecciasecca lato via Del Rio Brecc.","","42.34534999999804","13.285329999997918","","","0","","",""
"710","H00630","SP1 Amiternina lato casale Colaiuda","","42.33802999999805","13.283909999997908","","","0","","",""
"711","H00640","SP1 Amiternina fronte casale Colaiuda","","42.33758999999803","13.283749999997905","","","0","","",""
"712","H00650","SP1 Amiternina front civ.38 c.da Aliucci","","42.33399999999803","13.283379999997901","","","0","","",""
"713","H00660","SP1 Amiternina lato civ. 38 c.da Aliucci","","42.33409999999803","13.283499999997904","","","0","","",""
"714","H00670","SP1 Amiternina Sassa fronte Total","","42.33177999999802","13.283249999997905","","","0","","",""
"715","H00680","SP1 Amiternina Sassa lato Total","","42.331299999998016","13.283149999997903","","","0","","",""
"716","H00690","SP1 Am. Palombaia Tornimparte lato Farm.","","42.32730999999802","13.2827099999979","","","0","","",""
"717","H00700","SP1 Am. Palombaia Tornimparte fron Farm.","","42.327509999998014","13.282849999997902","","","0","","",""
"718","H00710","Via Piagge Foce Sassa 2. fermata","","42.316429999998135","13.29749999999799","","","0","","",""
"719","H00720","Via Piagge Foce Sassa 7. fermata","","42.31640999999812","13.29767999999799","","","0","","",""
"720","H00730","Via Piagge Foce Sassa 6. f. lato fontana","","42.314449999998125","13.297779999997992","","","0","","",""
"721","H00740","Via Piagge Foce Sassa 3. f. fron fontana","","42.314559999998124","13.297659999997993","","","0","","",""
"722","H00750","Via Piagge Foce Sassa 4. ferm. Capolinea","","42.31085999999814","13.298979999997998","","","0","","",""
"723","H00760","SP1 Amiternina lato via Brecciasecca 1","","42.344029999998014","13.282299999997898","","","0","","",""
"724","H00770","SP1 Amiternina fronte via Brecciasecca 1","","42.34421999999802","13.282129999997897","","","0","","",""
"725","H00780","SP1 Ponte San Giovanni lato ponte","","42.35114999999801","13.280719999997888","","","0","","",""
"726","H00790","SP1 Ponte San Giovanni fronte ponte","","42.352159999998015","13.281859999997897","","","0","","",""
"727","H00800","Via Ponte San Giovanni fronte civico 80","","42.354119999998055","13.285269999997917","","","0","","",""
"728","H00810","Via Ponte San Giovanni n.52 c.da S.Carlo","","42.35325999999805","13.287599999997932","","","0","","",""
"729","H00820","Via Ponte San Giovanni Sassa lato poste","","42.353179999998076","13.291809999997959","","","0","","",""
"730","H00830","Via Ponte San Giovanni Sassa front poste","","42.352949999998074","13.292479999997964","","","0","","",""
"731","H00840","Via Duca Abruzzi fronte via Fonte Sassa","","42.352369999998125","13.298149999997996","","","0","","",""
"732","H00850","Via Duca Abruzzi lato via Fonte Sassa","","42.35219999999813","13.298249999997998","","","0","","",""
"733","H00860","SASSA Carabinieri Via Duca Abruzzi","","42.352369999998146","13.301609999998018","","","0","","",""
"734","H00870","SASSA Carabineri Fronte Via Duca Abruzzi","","42.35232999999815","13.301899999998021","","","0","","",""
"735","H00900","SASSA SCUOLE ROTATORIA fronte Via Duca Abruzzi","","42.3520199999982","13.306729999998048","","","0","","",""
"736","H00910","SASSA SCUOLE ROTATORI Via Duca Abruzzi","","42.35175999999819","13.30725999999805","","","0","","",""
"737","H00970","SCUOLA MEDIA SASSA Fronte SP1","","42.351709999998185","13.309099999998066","","","0","","",""
"738","H00980","SCUOLA MEDIA SASSA SP1 lato","","42.35170999999819","13.309459999998067","","","0","","",""
"739","H00990","Via Palombaia Sassa 6. fermata","","42.3528099999982","13.312259999998082","","","0","","",""
"740","H01000","Via Palombaia Sassa 1. fermata","","42.35319999999822","13.312589999998085","","","0","","",""
"741","H01010","Via Palombaia Sassa 5. fermata","","42.355259999998225","13.313359999998088","","","0","","",""
"742","H01020","Via Palombaia Sassa 2. fermata","","42.35539999999822","13.31355999999809","","","0","","",""
"743","H01030","Via Palombaia Sassa 3. fermata","","42.35785999999823","13.314509999998096","","","0","","",""
"744","H01040","Via Palombaia Sassa 4. fermata","","42.35780999999823","13.314359999998095","","","0","","",""
"745","H01050","PALOMBAIA PAESE Capolinea Cerella","","42.35885999999823","13.315099999998099","","","0","","",""
"746","H01060","SP1 fronte Ex Sercom Pagliare Sassa","","42.35284999999824","13.316189999998105","","","0","","",""
"747","H01070","SP1 lato Ex Sercom Pagliare Sassa","","42.35275999999825","13.316559999998107","","","0","","",""
"748","H01080","SS584 distrubutore Genzano bv. Lucoli","","42.3539199999983","13.324029999998151","","","0","","",""
"749","H01090","SS584 ex-edicola Genzano bv. Lucoli","","42.353949999998285","13.324409999998153","","","0","","",""
"750","H01100","SS584 fronte Via della Fontana Genzano","","42.3556499999983","13.32737999999817","","","0","","",""
"751","H01110","SS584 lato Via della Fontana Genzano","","42.35519999999831","13.32688999999817","","","0","","",""
"752","H01120","SS 17 bv. Pontepeschio fermata lato Nord","","42.356210999998396","13.341479999998251","","","0","","",""
"753","H01130","SS 17 bv. Pontepeschio fermata lato Sud","","42.35606833861656","13.341578584996352","","","0","","",""
"754","H01140","SS17 Deposito Ama Spa fronte Ama","","42.35848099999845","13.351309999998302","","","0","","",""
"755","H01150","SS17 Deposito Ama Spa lato Ama","","42.35842694465081","13.351599306250659","","","0","","",""
"756","H01180","SS17 C.da Carducci fermata lato Sud","","42.3607359378188","13.332590517961275","","","0","","",""
"757","H01190","SS17 C.da Carducci fermata lato Nord","","42.36091099999833","13.332249999998199","","","0","","",""
"758","H01210","SS17 Tricaiolo - Sci d'erba - dir.L'Aq.","","42.36267029528552","13.325369990856663","","","0","","",""
"759","H01220","SS17 C.da Cirella fermata lato Nord","","42.36413999999823","13.312889999998086","","","0","","",""
"760","H01230","SS17 C.da Cirella fermata lato Sud","","42.36381385982593","13.312219121530783","","","0","","",""
"761","H01240","SS17 Sassa Scalo fronte bivio Preturo","","42.36150999999814","13.299129999998003","","","0","","",""
"762","H01250","SS17 Sassa Scalo lato bivio Preturo","","42.36161999999815","13.298679999997999","","","0","","",""
"763","H01260","SS17 SASSA SCALO  lato Stazione FS","","42.360729999998085","13.294629999997976","","","0","","",""
"764","H01270","SS17 SASSA SCALO Irti lato Nord","","42.36048999999808","13.29205999999796","","","0","","",""
"765","H01280","SS17 Sassa Scalo Irti lato Sud","","42.36009999999808","13.290959999997954","","","0","","",""
"766","H01290","Sassa Scalo SS17  lato Bowling","","42.35995999999807","13.288899999997943","","","0","","",""
"767","H01300","Via della Stazione Sassa fronte via Pini","","42.35300999999811","13.295929999997984","","","0","","",""
"768","H01320","Via della Stazione Sassa lato via scuola","","42.35844999999809","13.293429999997972","","","0","","",""
"769","H01340","Via Piagge Foce Sassa 8. fermata","","42.31646999999811","13.295199999997976","","","0","","",""
"770","H01350","Via Piagge Foce Sassa 1. fermata","","42.31667999999811","13.294859999997973","","","0","","",""
"771","H01360","Via Piagge Foce Sassa 5. ferm. Capolinea","","42.311069999998125","13.298839999997996","","","0","","",""
"772","H01370","Via Ponte San Giovanni n.57 c.da S.Carlo","","42.353439999998066","13.28873999999794","","","0","","",""
"773","H01380","SP1 fronte via B Di Mario Pagliare Sassa","","42.35289999999823","13.314249999998093","","","0","","",""
"774","H01390","SP1 lato via Montagnola Pagliare Sassa","","42.35250999999822","13.312429999998082","","","0","","",""
"775","H01400","SP1 lato cimitero Pagliare di Sassa","","42.35297999999826","13.32007999999813","","","0","","",""
"776","H01410","SP1 fronte cimitero Pagliare di Sassa","","42.35282999999827","13.319549999998124","","","0","","",""
"777","H01420","SS584 fiume Raio lato deposito legname","","42.355890999998344","13.3329799999982","","","0","","",""
"778","H01430","SS584 fiume Raio lato carrozzeria","","42.355780999998345","13.332249999998199","","","0","","",""
"779","H01440","CASE SASSA NSI 2.Via Bruno D'Inzillo","","42.365879999998256","13.318329999998118","","","0","","",""
"780","H01450","CASE SASSA NSI 3.","","42.365329999998245","13.316079999998106","","","0","","",""
"781","H01460","BELLICOSO Via Scarlattei 1. fermata","","42.36444999999818","13.306679999998051","","","0","","",""
"782","H01465","BELLICOSO Via Scarlattei 2. fermata","","42.36371999999815","13.302369999998024","","","0","","",""
"783","H01470","SS584 fronte abitazioni Genzano bv. Roio","","42.352649999998285","13.322709999998143","","","0","","",""
"784","H01480","SP Silvaplana via Colle lato Soalco","","42.33871999999815","13.30184999999802","","","0","","",""
"785","H01490","SP Silvaplana via Colle fronte Soalco","","42.34103999999815","13.302369999998023","","","0","","",""
"786","H01500","Via del querceto Peschiolo lato pizzeria","","42.298100999998304","13.327149999998163","","","0","","",""
"787","H01510","SP1 Amiternina fronte via Brecciasecca 2","","42.34174999999804","13.282999999997902","","","0","","",""
"788","H01520","SP1 Amiternina lato via Brecciasecca 2","","42.34228999999803","13.282939999997902","","","0","","",""
"789","H01540","CASE SASSA NSI 1.","","42.36530999999823","13.314249999998092","","","0","","",""
"790","H01545","N. I. SASSA NSI Via Bruno D'Inzillo Palestra","","42.36493999999819","13.310199999998071","","","0","","",""
"791","H01550","CASE SASSA NSI 4.Via Bruno D'Inzillo","","42.365519999998234","13.313779999998092","","","0","","",""
"792","H01560","SS17 SASSA SCALO fronte Stazione Fs","","42.36119999999812","13.296009999997985","","","0","","",""
"793","I00020","Via della Madonnella lato Via Colatoi","","42.36888099999841","13.344079999998263","","","0","","",""
